_id,id,cost_price,created_at,date,item_id,item_name,item_sku,notes,qty,supplier,unit,_migrated_at,_migrated_from
"6a89a30e3fb8c43ecce7c607","in_1785948330748","0","2026-08-05T16:45:30.748Z","05-08-2026","stk_127","Hand Wash Liquid","J127","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c608","in_1785948591761","0","2026-08-05T16:49:51.761Z","05-08-2026","stk_129","Phenyl (Finaile)","J129","","1","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c609","in_1785948613538","0","2026-08-05T16:50:13.538Z","05-08-2026","stk_128","Harpic Toilet Cleaner","J128","","1","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60a","in_1785948738473","0","2026-08-05T16:52:18.473Z","05-08-2026","stk_79","Capsicum","J079","","6","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60b","in_1785948763873","0","2026-08-05T16:52:43.874Z","05-08-2026","stk_80","Carrot","J080","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60c","in_1785948786679","0","2026-08-05T16:53:06.679Z","05-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","2","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60d","in_1785948852865","0","2026-08-05T16:54:12.865Z","05-08-2026","stk_83","Tomato (টমেটো)","J083","","7","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60e","in_1785948995807","0","2026-08-05T16:56:35.807Z","05-08-2026","stk_84","Cabbage (বাঁধাকপি)","J084","","10","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c60f","in_1785949013119","0","2026-08-05T16:56:53.119Z","05-08-2026","stk_88","Cucumber (শসা)","J088","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c610","in_1785949026952","0","2026-08-05T16:57:06.952Z","05-08-2026","stk_27","Dry Chilli","J027","","1000","","g","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c611","in_1785949059694","0","2026-08-05T16:57:39.695Z","05-08-2026","stk_77","Ginger (আদা)","J077","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c612","in_1785949070581","0","2026-08-05T16:57:50.581Z","05-08-2026","stk_78","Garlic (রসুন)","J078","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c613","in_1785949082733","0","2026-08-05T16:58:02.733Z","05-08-2026","stk_81","Beans","J081","","2.5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c614","in_1785949096906","0","2026-08-05T16:58:16.906Z","05-08-2026","stk_55","Dahi (দই / Curd)","J055","","4","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c615","in_1785949120021","0","2026-08-05T16:58:40.021Z","05-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c616","in_1785949134277","0","2026-08-05T16:58:54.277Z","05-08-2026","stk_57","Butter","J057","","5","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c617","in_1785949162502","0","2026-08-05T16:59:22.502Z","05-08-2026","stk_53","Staff Rice","J053","","10","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c618","in_1786023296387","0","2026-08-06T13:34:56.388Z","06-08-2026","stk_75","Potato (আলু)","J075","","10","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c619","in_1786023315111","0","2026-08-06T13:35:15.111Z","06-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","17","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61a","in_1786023338366","0","2026-08-06T13:35:38.367Z","06-08-2026","stk_56","Paneer (পনির)","J056","","250","","g","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61b","in_1786023349415","0","2026-08-06T13:35:49.415Z","06-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61c","in_1786023554320","0","2026-08-06T13:39:14.321Z","06-08-2026","stk_54","Milk (দুধ)","J054","","1","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61d","in_1786024009515","0","2026-08-06T13:46:49.516Z","06-08-2026","stk_55","Dahi (দই / Curd)","J055","","1","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61e","in_1786024035499","0","2026-08-06T13:47:15.499Z","06-08-2026","stk_55","Dahi (দই / Curd)","J055","","2","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c61f","in_1786033809641","0","2026-08-06T16:30:09.643Z","06-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c620","in_1786107725442","0","2026-08-07T13:02:05.443Z","07-08-2026","stk_52","Egg (ডিম)","J052","","4","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c621","in_1786198115506","0","2026-08-08T14:08:35.507Z","08-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c622","in_1786198132448","0","2026-08-08T14:08:52.448Z","08-08-2026","stk_55","Dahi (দই / Curd)","J055","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c623","in_1786198191952","0","2026-08-08T14:09:51.952Z","08-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c624","in_1786291795902","0","2026-08-09T16:09:55.903Z","09-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c625","in_1786291805824","0","2026-08-09T16:10:05.824Z","09-08-2026","stk_55","Dahi (দই / Curd)","J055","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c626","in_1786291822920","0","2026-08-09T16:10:22.921Z","09-08-2026","stk_56","Paneer (পনির)","J056","","0.5","","g","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c627","in_1786291841072","0","2026-08-09T16:10:41.072Z","09-08-2026","stk_58","Amul Fresh Cream","J058","","5","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c628","in_1786291892277","0","2026-08-09T16:11:32.277Z","09-08-2026","stk_75","Potato (আলু)","J075","","50","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c629","in_1786291910321","0","2026-08-09T16:11:50.321Z","09-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","50","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62a","in_1786292005255","0","2026-08-09T16:13:25.255Z","09-08-2026","stk_64","Bisleri Water 1L","J064","","120","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62b","in_1786378387144","0","2026-08-10T16:13:07.144Z","10-08-2026","stk_52","Egg (ডিম)","J052","","7","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62c","in_1786429049189","0","2026-08-11T06:17:29.190Z","11-08-2026","stk_4","Mustard Oil (মাস্টার অয়েল)","J004","","1","","L","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62d","in_1786429174396","0","2026-08-11T06:19:34.397Z","11-08-2026","stk_16","Ajinomoto (Ajina)","J016","","4","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62e","in_1786459186258","0","2026-08-11T14:39:46.258Z","11-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c62f","in_1786459199983","0","2026-08-11T14:39:59.983Z","11-08-2026","stk_55","Dahi (দই / Curd)","J055","","8","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c630","in_1786459223902","0","2026-08-11T14:40:23.902Z","11-08-2026","stk_83","Tomato (টমেটো)","J083","","2","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c631","in_1786459246307","0","2026-08-11T14:40:46.307Z","11-08-2026","stk_86","Dhania Pata (Coriander)","J086","","0.3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c632","in_1786550834342","0","2026-08-12T16:07:14.343Z","12-08-2026","stk_1","Rice (রাইস)","J001","","1","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c633","in_1786550852209","0","2026-08-12T16:07:32.209Z","12-08-2026","stk_54","Milk (দুধ)","J054","","2","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c634","in_1786550872712","0","2026-08-12T16:07:52.712Z","12-08-2026","stk_55","Dahi (দই / Curd)","J055","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c635","in_1786550891134","0","2026-08-12T16:08:11.134Z","12-08-2026","stk_57","Butter","J057","","4","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c636","in_1786550911117","0","2026-08-12T16:08:31.117Z","12-08-2026","stk_77","Ginger (আদা)","J077","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c637","in_1786550923603","0","2026-08-12T16:08:43.603Z","12-08-2026","stk_78","Garlic (রসুন)","J078","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c638","in_1786550955440","0","2026-08-12T16:09:15.440Z","12-08-2026","stk_86","Dhania Pata (Coriander)","J086","","2","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c639","in_1786550977904","0","2026-08-12T16:09:37.904Z","12-08-2026","stk_110","Chatni Box","J110","","10","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63a","in_1786636277678","0","2026-08-13T15:51:17.678Z","13-08-2026","stk_55","Dahi (দই / Curd)","J055","","5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63b","in_1786642394437","0","2026-08-13T17:33:14.437Z","13-08-2026","stk_55","Dahi (দই / Curd)","J055","","3","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63c","in_1786686672238","0","2026-08-14T05:51:12.238Z","14-08-2026","stk_85","Lemon (লেবু)","J085","","16","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63d","in_1786688947671","0","2026-08-14T06:29:07.671Z","14-08-2026","stk_79","Capsicum","J079","","2.5","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63e","in_1786688988804","0","2026-08-14T06:29:48.804Z","14-08-2026","stk_83","Tomato (টমেটো)","J083","","5.2","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c63f","in_1786689057679","0","2026-08-14T06:30:57.679Z","14-08-2026","stk_80","Carrot","J080","","3.55","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c640","in_1786689137555","0","2026-08-14T06:32:17.555Z","14-08-2026","stk_82","Green Chilli (কাঁচা লঙ্কা)","J082","","2.15","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c641","in_1786689292250","0","2026-08-14T06:34:52.250Z","14-08-2026","stk_88","Cucumber (শসা)","J088","","2.4","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c642","in_1786729085327","0","2026-08-14T17:38:05.327Z","14-08-2026","stk_71","Thums Up 500ml","J071","","24","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c643","in_1786729114207","0","2026-08-14T17:38:34.207Z","14-08-2026","stk_73","Sprite 500ml","J073","","24","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c644","in_1786800343048","0","2026-08-15T13:25:43.048Z","15-08-2026","stk_3","Refined Oil (রেফাইন্ড অয়েল)","J003","","1","","L","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c645","in_1786800354459","0","2026-08-15T13:25:54.459Z","15-08-2026","stk_1","Rice (রাইস)","J001","","5","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c646","in_1786800368827","0","2026-08-15T13:26:08.827Z","15-08-2026","stk_76","Onion (পেঁয়াজ)","J076","","7","","kg","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c647","in_1786800629301","0","2026-08-15T13:30:29.302Z","15-08-2026","stk_54","Milk (দুধ)","J054","","3","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c648","in_1786800645014","0","2026-08-15T13:30:45.014Z","15-08-2026","stk_55","Dahi (দই / Curd)","J055","","4","","packet","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c649","in_1786800721322","0","2026-08-15T13:32:01.322Z","15-08-2026","stk_61","Campa Black 500ml","J061","","24","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
"6a89a30e3fb8c43ecce7c64a","in_1786800737853","0","2026-08-15T13:32:17.853Z","15-08-2026","stk_62","Campa White 500ml","J062","","24","","pcs","""2026-08-22T13:49:23.860Z""","""public"".""stock_in_entries"""
